Employee_ID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Phone,Email
EMP09894,Employee_9894,60,Female,I.T,lead,Bachelors,15-Jun-2022,$143528,7,4,1,67,Left,Apac,Wire,649 694 6989,employee_9894@company.com
EMP09895,Employee_9895,58,fm,ENGINEERING,DIR,P.H.D,2015/08/08,"99,269",1,2,1,73,N,Europe,direct deposit,233 738 9823,employee_9895@company.com
EMP09896,Employee_9896,31,FEMALE,Legal,Consultant,bachelor,21-Apr-2016,43.1k,21,4,5,,Stayed,North America,Direct Deposit,161.538.7095,employee_9896@company.com
EMP09897,Employee_9897,37,Female,SALES,ANALYST,Bachelors,28/12/2021,"70,252",24,1,3,52,no,north america,Check,(364) 141-3044,employee_9897@company.com
EMP09898,Employee_9898,28,Female,Legal,MGR,Masters,29/12/2017,$128218,24,4,1,56,yes,north america,Cash,459 834 7325,employee_9898@company.com
EMP09899,Employee_9899,42,male,Hr,,HS,26-May-2011,$45546,7,1,3,59,Yes,Latin America,,,employee_9899@company.com
EMP09900,Employee_9900,24,M,Engg,,Master,,"33,250",7,4,2,71,,N. America,direct deposit,(633) 549-5303,
EMP09901,Employee_9901,31,F,H.R,Analyst,master,2020/11/04,"55,251",16,3,1,39,Stayed,N. America,Wire Transfer,(227) 759-6615,employee_9901@company.com
EMP09902,Employee_9902,28,female,FINANCE,director,Assoc Degree,2022/07/28,39.6k,15,4,5,66,YES,europe,wire transfer,130 775 3984,employee_9902@company.com
EMP09903,Employee_9903,29,MALE,FINANCE,Manager,associate,16/10/2013,49.8k,15,5,5,70,Yes,LATAM,Wire,132 710 9621,
EMP09904,Employee_9904,46,female,HR,analyst,PHD,13/01/2017,48470,15,2,,43,NO,north america,direct deposit,677-761-2419,employee_9904@company.com
EMP09905,Employee_9905,22,F,MARKETING,Manager,P.H.D,16-Apr-2015,82901,6,3,1,48,YES,Europe,Cash,105-475-9522,employee_9905@company.com
EMP09906,Employee_9906,36,Male,I.T,Analyst,BACHELOR,11-23-2022,,14,4,2,66,Left,Asia Pacific,wire transfer,341.469.7403,employee_9906@company.com
EMP09907,Employee_9907,51,Female,H.R,Lead,MASTER,2023-06-05,68.3k,16,1,3,43,NO,Apac,Wire Transfer,529.684.4685,employee_9907@company.com
EMP09908,Employee_9908,26,fm,LEGAL,Assoc,high school,11-11-2022,$45876,24,3,1,57,N,ME,CASH,,employee_9908@company.com
EMP09909,Employee_9909,41,female,Ops,Associate,High School,05-09-2022,78750,2,5,4,79,Y,Europe,wire transfer,878-592-6285,
EMP09910,Employee_9910,46,fmale,Finance,Assoc,high school,05-10-2021,81.5k,0,2,5,79,N,Asia Pacific,CHK,306-864-8481,employee_9910@company.com
EMP09911,Employee_9911,39,Male,Engineering,MGR,PhD,2020-02-21,"87,315",7,2,1,43,no,north america,check,463 847 6839,employee_9911@company.com
EMP09912,Employee_9912,48,female,I.T,Sr Manager,master,04-05-2021,87.3k,6,4,4,55,,APAC,cash,690-902-5742,employee_9912@company.com
EMP09913,Employee_9913,28,Male,ENGINEERING,manager,High School,2012/11/16,49.5k,17,5,2,78,Y,Europe,direct deposit,(950) 960-2094,employee_9913@company.com
EMP09914,Employee_9914,34,F,it,VP,PhD,10-Feb-2015,$64891,22,5,3,66,No,Apac,Direct Deposit,764-713-1483,employee_9914@company.com
EMP09915,Employee_9915,44,female,I.T,Assoc,Associate,,"101,741",4,2,2,78,Y,asia pacific,cash,766-406-5580,employee_9915@company.com
EMP09916,Employee_9916,57,M,H.R,Consult,Associate,12-19-2010,$76048,14,2,2,44,N,asia pacific,Wire Transfer,122-578-7899,employee_9916@company.com
EMP09917,Employee_9917,46,fm,sales,ANALYST,MASTER,06/07/2021,$87185,6,5,3,63,Stayed,LATAM,cash,835 851 5328,
EMP09918,Employee_9918,51,FEMALE,engineering,Senior Analyst,HS,2023/04/28,$34574,9,2,1,68,NO,north america,Check,(316) 564-1652,employee_9918@company.com
EMP09919,Employee_9919,52,MALE,IT,Lead,PHD,,88.8k,15,1,3,56,Y,North America,DD,758-311-9415,employee_9919@company.com
EMP09920,Employee_9920,61,male,Ops,vp,Masters,23-Jul-2022,,22,2,4,39,NO,Asia Pacific,Check,(475) 528-5990,employee_9920@company.com
EMP09921,Employee_9921,22,fmale,IT,DIR,Bachelor,24-Dec-2012,$26775,1,1,2,45,No,EUR,Direct Deposit,782-333-1395,employee_9921@company.com
EMP09922,Employee_9922,45,fm,Engineering,Senior Analyst,Master,2020/10/08,"42,515",17,,3,,YES,Europe,CHK,388-415-4279,employee_9922@company.com
EMP09923,Employee_9923,22,Female,Legal,vp,master,31/01/2011,$75640,14,3,5,58,Y,LATAM,Check,,employee_9923@company.com
EMP09924,Employee_9924,21,Male,SALES,assoc,BACHELOR,24-Dec-2020,$79919,22,3,3,68,NO,Mid East,check,105.142.7132,employee_9924@company.com
EMP09925,Employee_9925,56,F,engineering,Consultant,Assoc Degree,05/06/2016,44.6k,,3,3,76,Yes,Latin America,DD,676 938 1421,employee_9925@company.com
EMP09926,Employee_9926,32,Female,H.R,Analyst,master,07-Dec-2020,25.0k,19,1,4,74,Yes,LATAM,Cash,640-123-6490,employee_9926@company.com
EMP09927,Employee_9927,29,Male,Mktg,Analyst,MASTER,20/08/2022,88837,13,1,2,44,Stayed,LATAM,DD,431.340.8734,employee_9927@company.com
EMP09928,Employee_9928,56,FEMALE,OPERATIONS,,HighSchool,07-03-2012,79.7k,22,4,4,60,Left,EUR,Wire Transfer,,employee_9928@company.com
EMP09929,Employee_9929,61,Female,it,manager,MASTER,07/06/2021,$75695,1,4,4,77,N,Apac,check,(274) 107-7009,employee_9929@company.com
EMP09930,Employee_9930,48,female,Operations,Analyst,PhD,09-05-2014,113.2k,17,2,5,75,no,,cash,187 976 3059,employee_9930@company.com
EMP09931,Employee_9931,58,MALE,Ops,Snr Analyst,high school,,$68750,8,1,4,41,Left,latin america,Direct Deposit,789 638 3063,employee_9931@company.com
EMP09932,Employee_9932,53,fm,SALES,Senior Analyst,High School,22/03/2016,40202,0,3,4,,Left,North America,direct deposit,296 107 1244,employee_9932@company.com
EMP09933,Employee_9933,42,fm,Marketing,Sr Manager,MASTER,2016/01/03,98.2k,15,3,5,41,NO,Latin America,Check,782-304-9277,employee_9933@company.com
EMP09934,Employee_9934,45,fmale,engineering,Associate,PHD,2017-10-20,"54,813",11,3,1,49,Left,Europe,,(560) 984-4901,employee_9934@company.com
EMP09935,Employee_9935,38,M,Engineering,assoc,Master,2017/03/13,"62,371",11,2,4,79,N,europe,Cash,(682) 116-5429,employee_9935@company.com
EMP09936,Employee_9936,26,FEMALE,IT,Snr Analyst,HighSchool,10-20-2015,51.6k,18,1,3,37,Stayed,APAC,wire transfer,512.204.2300,employee_9936@company.com
EMP09937,Employee_9937,38,FEMALE,it,Snr Analyst,Bachelor,2014/03/08,44191,9,2,4,79,no,ME,DD,478.592.7669,employee_9937@company.com
EMP09938,Employee_9938,36,FEMALE,Hr,assoc,high school,2016/11/04,$54461,19,5,2,60,Left,N. America,wire transfer,451-586-8131,employee_9938@company.com
EMP09939,Employee_9939,35,Male,H.R,Analyst,MASTER,03-08-2019,,4,5,3,41,yes,middle east,DD,288 156 5542,employee_9939@company.com
EMP09940,Employee_9940,28,MALE,Marketing,ANALYST,PHD,2010-12-03,$38337,2,4,3,36,YES,Europe,Wire Transfer,,employee_9940@company.com
EMP09941,Employee_9941,33,M,it,Senior Manager,high school,10/09/2011,91.7k,8,1,1,44,,ME,Check,603.384.2811,employee_9941@company.com
EMP09942,Employee_9942,27,fmale,FINANCE,Senior Analyst,Master,17-Apr-2011,25000,20,3,2,64,NO,Apac,CASH,(526) 323-7337,
EMP09943,Employee_9943,37,Female,LEGAL,manager,high school,01-Nov-2013,$105024,22,,2,37,NO,Latin America,check,,employee_9943@company.com
EMP09944,Employee_9944,52,fmale,ENGINEERING,intern,MASTER,07-14-2019,"107,643",14,4,2,72,Left,Mid East,check,513.348.7962,employee_9944@company.com
EMP09945,Employee_9945,42,Male,Finance,VP,P.H.D,2019/03/11,$39406,13,3,4,63,NO,Asia Pacific,Wire,715.216.8088,employee_9945@company.com
EMP09946,Employee_9946,33,fmale,engineering,Manager,Associate,17-Nov-2010,--,10,2,4,59,,Apac,Direct Deposit,724-467-6124,employee_9946@company.com
EMP09947,Employee_9947,43,male,Finance,Lead,Assoc Degree,2012-05-24,81.1k,12,3,3,38,YES,middle east,DD,610 716 7428,employee_9947@company.com
EMP09948,Employee_9948,49,male,it,Snr Analyst,associate,08-05-2021,"49,897",6,5,1,39,Yes,APAC,direct deposit,820 188 4411,employee_9948@company.com
EMP09949,Employee_9949,42,,Marketing,INT,PHD,12-Jun-2016,112.1k,24,2,4,40,Left,ME,CASH,747.654.2679,
EMP09950,Employee_9950,21,FEMALE,finance,Lead,P.H.D,2017-03-16,"65,540",1,3,4,53,YES,asia pacific,Wire Transfer,335.468.6593,employee_9950@company.com
EMP09951,Employee_9951,49,fm,Hr,Director,PHD,06-19-2013,"51,997",2,2,1,52,yes,Apac,Wire Transfer,311.118.6004,employee_9951@company.com
EMP09952,Employee_9952,25,fmale,Marketing,Sr Manager,master,19-Nov-2012,"66,971",19,5,2,,No,,Check,759.400.2232,employee_9952@company.com
EMP09953,Employee_9953,55,FEMALE,Finance,,bachelor,11/05/2014,"46,594",7,5,3,70,NO,EUR,wire transfer,915-324-7323,employee_9953@company.com
EMP09954,Employee_9954,30,fm,H.R,MGR,MASTER,25/02/2013,$65523,0,1,4,46,,Mid East,wire transfer,679-399-7716,employee_9954@company.com
EMP09955,Employee_9955,39,F,sales,intern,bachelor,30/10/2013,$53756,,5,1,58,NO,Europe,Direct Deposit,754-728-5736,employee_9955@company.com
EMP09956,Employee_9956,57,F,HR,Consultant,high school,15-Jul-2018,45.5k,20,5,1,64,Left,latin america,Direct Deposit,627-101-6308,employee_9956@company.com
EMP09957,Employee_9957,27,M,SALES,VP,Bachelors,12-18-2014,84937,3,5,,48,Stayed,LATAM,Check,622 617 2986,employee_9957@company.com
EMP09958,Employee_9958,55,Male,IT,Senior Manager,,22-Sep-2015,25000,12,4,5,73,N,Mid East,CHK,453 643 6686,employee_9958@company.com
EMP09959,Employee_9959,33,Female,Finance,manager,P.H.D,05/09/2014,"109,070",23,5,5,36,yes,Middle East,wire transfer,799 854 4228,employee_9959@company.com
EMP09960,Employee_9960,30,female,legal,,HS,2023-04-03,$70760,13,1,5,68,N,Latin America,cash,566-798-1721,employee_9960@company.com
EMP09961,Employee_9961,22,female,SALES,director,associate,23-Feb-2012,$111179,8,2,5,54,N,Latin America,Wire Transfer,927 383 5211,employee_9961@company.com
EMP09962,Employee_9962,26,F,,DIR,Master,11-Apr-2023,89.1k,2,4,4,70,Left,asia pacific,Direct Deposit,(601) 489-4055,employee_9962@company.com
EMP09963,Employee_9963,28,M,FINANCE,manager,High School,12-Dec-2019,"31,414",13,2,1,57,no,Europe,Direct Deposit,705.135.2328,employee_9963@company.com
EMP09964,Employee_9964,56,Male,Hr,,associate,2021/01/09,"66,768",3,2,,69,Y,LATAM,cash,(990) 368-3413,employee_9964@company.com
EMP09965,Employee_9965,45,female,finance,,Bachelor,16/05/2010,25000,16,1,4,68,NO,NA,check,994-840-8833,employee_9965@company.com
EMP09966,Employee_9966,60,MALE,LEGAL,analyst,associate,01-03-2010,42.4k,14,4,5,55,yes,APAC,DD,176-347-7291,employee_9966@company.com
EMP09967,Employee_9967,27,MALE,legal,Intern,Masters,12-24-2012,"61,580",11,3,3,72,yes,N. America,CASH,275 580 2509,employee_9967@company.com
EMP09968,Employee_9968,43,Male,Ops,lead,associate,29/05/2016,47.4k,13,5,,42,Yes,europe,wire transfer,185.177.1964,employee_9968@company.com
EMP09969,Employee_9969,39,fm,FINANCE,consultant,BACHELOR,04/07/2015,$53088,18,2,5,77,Y,ME,direct deposit,247-983-1301,employee_9969@company.com
EMP09970,Employee_9970,42,FEMALE,Sales,V.P,master,03-17-2016,,9,2,3,64,N,Asia Pacific,cash,417.692.5819,employee_9970@company.com
EMP09971,Employee_9971,33,Male,IT,ANALYST,master,18/09/2011,$120727,4,1,4,54,YES,N. America,wire transfer,370-916-5766,employee_9971@company.com
EMP09972,Employee_9972,41,fm,FINANCE,Manager,HighSchool,02-02-2022,68.0k,23,1,2,54,Left,asia pacific,Wire,237 777 9934,employee_9972@company.com
EMP09973,Employee_9973,21,male,,MGR,High School,16/09/2014,80587,16,1,4,57,N,Middle East,Wire,602-275-7727,employee_9973@company.com
EMP09974,Employee_9974,39,fmale,sales,Senior Manager,phd,10-22-2012,$63705,16,4,4,54,Y,europe,Check,202 140 4289,employee_9974@company.com
EMP09975,Employee_9975,53,FEMALE,engineering,Senior Manager,associate,2010/12/02,73435,2,5,2,57,no,,CASH,963-761-3658,employee_9975@company.com
EMP09976,Employee_9976,24,M,Sales,Analyst,P.H.D,27-Sep-2019,25.0k,15,4,5,38,Yes,Mid East,Check,574-299-5606,
EMP09977,Employee_9977,23,MALE,Operations,vp,Master,2012-11-01,106.8k,24,1,5,44,NO,NA,CASH,666 682 9880,employee_9977@company.com
EMP09978,Employee_9978,47,F,OPERATIONS,Manager,Masters,2011/02/16,$46955,8,1,2,74,YES,ME,check,438-916-4158,employee_9978@company.com
EMP09979,Employee_9979,61,fmale,OPERATIONS,INT,Associate,17/05/2019,$93645,16,2,4,39,Yes,Apac,direct deposit,523.198.3438,employee_9979@company.com
EMP09980,Employee_9980,55,fm,LEGAL,director,Associate,06-11-2010,$94617,19,4,1,66,no,Apac,cash,(953) 908-6791,employee_9980@company.com
EMP09981,Employee_9981,48,male,I.T,Consult,Bachelors,10-22-2022,25.0k,11,4,3,52,,middle east,Wire Transfer,528-106-2047,employee_9981@company.com
EMP09982,Employee_9982,26,M,LEGAL,director,PhD,2022/03/09,"66,402",23,5,3,59,no,Asia Pacific,DD,(475) 766-4608,employee_9982@company.com
EMP09983,Employee_9983,26,M,Marketing,Snr Analyst,HS,31-Jan-2021,"75,133",1,4,3,51,Yes,N. America,wire transfer,113 482 3704,employee_9983@company.com
EMP09984,Employee_9984,43,fm,Operations,Snr Analyst,,2020-12-31,"67,745",19,5,1,39,NO,Mid East,check,(882) 472-7593,employee_9984@company.com
EMP09985,Employee_9985,53,female,Engineering,Snr Analyst,PhD,23/07/2012,65.0k,15,3,4,69,No,Apac,Wire,450-867-5795,
EMP09986,Employee_9986,36,fm,finance,ANALYST,Masters,10-Sep-2012,54105,22,5,5,76,NO,europe,Check,751.332.3558,employee_9986@company.com
EMP09987,Employee_9987,44,Male,Finance,Associate,Masters,2011/08/08,"47,154",22,1,2,55,Y,Middle East,check,143-647-4336,employee_9987@company.com
EMP09988,Employee_9988,,male,LEGAL,Director,,25-Jul-2013,91451,20,3,3,70,Yes,asia pacific,CASH,248-728-7031,employee_9988@company.com
EMP09989,Employee_9989,61,FEMALE,FINANCE,consultant,Masters,2022/09/05,"74,944",22,2,1,53,Left,N. America,cash,(994) 418-2353,
EMP09990,Employee_9990,33,female,H.R,ANALYST,P.H.D,30-Oct-2017,69.6k,5,2,2,57,NO,north america,CHK,787.508.9109,employee_9990@company.com
EMP09991,Employee_9991,32,Male,engineering,DIR,HighSchool,2023/05/21,25.0k,1,2,4,39,no,NA,CHK,(729) 862-4281,employee_9991@company.com
EMP09992,Employee_9992,25,Female,it,MGR,PHD,26/12/2012,58.6k,8,1,1,67,Stayed,north america,DD,814-904-1263,employee_9992@company.com
EMP09993,Employee_9993,57,Male,Marketing,lead,Master,09-01-2019,$63604,4,2,1,,Y,Mid East,Check,820 675 2702,employee_9993@company.com
EMP09994,Employee_9994,51,fm,HR,Assoc,master,17/12/2012,$86020,17,5,2,67,YES,ME,CASH,(983) 879-8834,employee_9994@company.com
EMP09995,Employee_9995,48,fm,legal,director,PHD,06-18-2022,25000,21,1,2,69,YES,NA,cash,(593) 806-2313,employee_9995@company.com
EMP09996,Employee_9996,48,Female,Hr,manager,master,02-Mar-2022,37.6k,20,4,3,76,Left,latin america,CASH,(318) 390-1421,employee_9996@company.com
EMP09997,Employee_9997,50,Female,Engineering,Senior Analyst,PHD,05-07-2016,110.0k,17,1,4,60,Y,europe,CHK,,employee_9997@company.com
EMP09998,Employee_9998,38,M,SALES,Intern,Assoc Degree,2014/03/12,$45065,9,1,2,71,yes,APAC,check,423-288-6169,
EMP09999,Employee_9999,47,M,HR,director,Master,06-04-2018,25000,9,4,3,56,Y,asia pacific,Wire Transfer,724-732-9520,employee_9999@company.com
EMP10000,Employee_10000,55,female,Engineering,Lead,P.H.D,26-Jul-2019,47.5k,22,5,3,45,No,North America,cash,370-293-4176,employee_10000@company.com
EMP10001,Employee_10001,46,FEMALE,it,,bachelor,2020/01/02,"45,155",9,3,2,60,yes,North America,direct deposit,319 323 2275,employee_10001@company.com
EMP10002,Employee_10002,59,female,I.T,Intern,Bachelor,23-Sep-2022,81.3k,17,4,1,75,Y,NA,Check,,employee_10002@company.com
EMP10003,Employee_10003,unknown,Male,engineering,Snr Analyst,high school,01-Mar-2018,"80,971",,1,1,47,yes,North America,cash,172.868.7098,employee_10003@company.com
EMP10004,Employee_10004,53,Female,IT,,associate,01-15-2018,$40766,22,2,1,48,no,north america,check,(928) 220-5063,employee_10004@company.com
EMP10005,Employee_10005,,F,Engineering,Sr Manager,bachelor,2021-10-21,55.5k,5,4,3,75,Yes,LATAM,DD,763-409-2060,employee_10005@company.com
EMP10006,Employee_10006,51,Male,MARKETING,Senior Manager,,15-Dec-2022,$78423,11,4,1,41,N,Apac,CHK,158-664-8905,employee_10006@company.com
EMP10007,Employee_10007,57,M,Hr,V.P,Assoc Degree,07-06-2013,$79261,3,3,4,50,no,Latin America,wire transfer,(709) 631-9123,employee_10007@company.com
EMP10008,Employee_10008,22,F,MARKETING,Lead,Associate,2015/05/15,39135,,1,1,54,no,NA,cash,(926) 145-1994,employee_10008@company.com
EMP10009,Employee_10009,53,fm,Ops,Associate,PhD,2017-12-22,41.9k,15,2,1,79,Stayed,asia pacific,CHK,(827) 487-5288,employee_10009@company.com
EMP10010,Employee_10010,59,FEMALE,ENGINEERING,intern,High School,,"117,908",21,2,3,77,Stayed,NA,CHK,,employee_10010@company.com
EMP10011,Employee_10011,52,Female,HR,Lead,high school,2016/03/08,,24,3,5,61,yes,NA,Wire,487-588-7598,employee_10011@company.com
EMP10012,Employee_10012,38,male,OPERATIONS,vp,phd,01-08-2015,"102,336",21,2,4,68,Y,LATAM,CASH,423.928.9348,employee_10012@company.com
EMP10013,Employee_10013,37,fm,FINANCE,lead,Masters,25-Apr-2016,70715,21,5,3,56,No,north america,wire transfer,(217) 975-9641,employee_10013@company.com
EMP10014,Employee_10014,54,fmale,Engineering,ANALYST,Bachelor,25-Oct-2019,92376,10,4,4,72,Stayed,,Check,,employee_10014@company.com
EMP10015,Employee_10015,,Female,HR,V.P,P.H.D,2014-04-29,$80632,0,4,4,71,Y,North America,Direct Deposit,(669) 640-9920,employee_10015@company.com
EMP10016,Employee_10016,27,Female,H.R,Associate,PhD,11/11/2010,69275,4,2,,37,Stayed,north america,,822-207-5684,employee_10016@company.com
EMP10017,Employee_10017,55,fm,MARKETING,Consult,phd,06-Jan-2022,68979,16,2,4,61,Yes,,Direct Deposit,(169) 746-6382,employee_10017@company.com
EMP10018,Employee_10018,50,fmale,I.T,Consultant,Assoc Degree,2012/10/07,33982,10,2,1,41,Y,Latin America,direct deposit,559.600.2655,employee_10018@company.com
EMP10019,Employee_10019,32,fmale,Engg,Manager,HS,2011-03-24,"60,833",13,4,4,69,Y,LATAM,Direct Deposit,935.369.3601,employee_10019@company.com
EMP10020,Employee_10020,55,M,Mktg,Lead,PhD,2020/07/29,$51949,8,2,5,79,yes,LATAM,Check,815 694 6879,employee_10020@company.com
EMP10021,Employee_10021,31,Male,HR,ANALYST,associate,2013/12/29,56.8k,9,5,4,57,NO,Asia Pacific,Cash,434.519.4116,employee_10021@company.com
EMP10022,Employee_10022,,female,,Lead,PhD,2021-10-26,$55761,3,5,2,36,Yes,europe,Wire,718.705.5134,
EMP10023,Employee_10023,45,female,legal,Consult,PHD,10/06/2021,69.1k,1,4,1,58,No,Mid East,CASH,419 797 6686,employee_10023@company.com
EMP10024,Employee_10024,52,fmale,Operations,Lead,high school,04-23-2015,"80,949",24,1,5,36,Left,Asia Pacific,CASH,659.945.7730,employee_10024@company.com
EMP10025,Employee_10025,40,Male,OPERATIONS,Sr Manager,BACHELOR,26/09/2019,61562,5,1,1,70,yes,north america,check,(641) 692-5911,employee_10025@company.com
EMP10026,Employee_10026,51,female,ENGINEERING,director,HighSchool,04-05-2019,"88,872",2,1,5,51,No,Mid East,Wire,775-925-2975,employee_10026@company.com
EMP10027,Employee_10027,24,Male,finance,Analyst,PhD,2023/03/17,54.6k,12,5,1,45,no,North America,Check,165 865 3820,employee_10027@company.com
EMP10028,Employee_10028,58,fmale,SALES,analyst,Assoc Degree,28/09/2015,"67,167",11,3,,41,Yes,ME,Cash,842 131 6382,employee_10028@company.com
EMP10029,Employee_10029,21,fmale,Engg,Director,phd,18-Jun-2018,"128,084",17,1,2,36,no,north america,DD,,employee_10029@company.com
EMP10030,Employee_10030,23,M,sales,Snr Analyst,Assoc Degree,2011/12/22,34965,5,3,5,49,Yes,Europe,direct deposit,963.854.9405,employee_10030@company.com
EMP10031,Employee_10031,57,fmale,legal,Assoc,PhD,2012-05-20,54.5k,9,4,3,65,Yes,europe,Check,320 436 3696,employee_10031@company.com
EMP10032,Employee_10032,42,MALE,I.T,intern,PHD,,$25000,5,5,1,40,no,ME,CHK,(512) 449-4105,employee_10032@company.com
EMP10033,Employee_10033,37,female,Ops,Intern,Bachelors,,70.7k,24,1,3,71,yes,Latin America,Cash,996.713.7744,employee_10033@company.com
EMP10034,Employee_10034,34,FEMALE,it,Associate,HighSchool,2017/07/08,65413,4,5,4,63,Yes,APAC,,727 913 8964,employee_10034@company.com
EMP10035,Employee_10035,61,Male,,,PHD,2021/08/09,68.1k,14,4,2,38,Left,Middle East,CHK,214 244 8239,
EMP10036,Employee_10036,55,Male,finance,Assoc,PhD,10-Dec-2020,"42,211",14,5,1,71,,Asia Pacific,CASH,771-871-2339,employee_10036@company.com
EMP10037,Employee_10037,33,fmale,Hr,ANALYST,High School,28/03/2019,$45957,11,2,2,46,No,Asia Pacific,,983-663-3850,employee_10037@company.com
EMP10038,Employee_10038,55,female,,VP,Bachelors,23-Jun-2023,$66351,8,1,4,61,N,North America,Direct Deposit,(705) 514-1439,employee_10038@company.com
EMP10039,Employee_10039,22,Male,OPERATIONS,Consult,associate,2018/08/13,,12,5,5,59,No,North America,Wire,342.197.3903,employee_10039@company.com
EMP10040,Employee_10040,33,F,legal,Consult,Associate,28-Oct-2021,"87,038",15,5,1,79,No,middle east,cash,872-724-3567,employee_10040@company.com
EMP10041,Employee_10041,36,MALE,Engg,vp,BACHELOR,2018-11-28,"30,228",20,5,1,46,No,Mid East,Cash,908-304-8798,
EMP10042,Employee_10042,38,,Finance,consultant,bachelor,11-23-2011,"61,226",1,4,1,51,no,North America,Check,577-654-2024,employee_10042@company.com
EMP10043,Employee_10043,27,fmale,OPERATIONS,Consultant,high school,18/07/2018,54105,16,1,5,46,No,APAC,CASH,(942) 616-4400,employee_10043@company.com
EMP10044,Employee_10044,56,male,Operations,Senior Manager,BACHELOR,08/07/2023,"52,499",8,1,2,65,Stayed,NA,Direct Deposit,332 524 8857,employee_10044@company.com
